Date,home_team,away_team,total_runs,home_runs,away_runs,home_off_roll5,home_def_roll5,home_off_roll10,home_def_roll10,home_off_roll20,home_def_roll20,away_off_roll5,away_def_roll5,away_off_roll10,away_def_roll10,away_off_roll20,away_def_roll20,pred_home_runs,lambda_home,lambda_away,p_over_poisson,actual_total,actual_over,prob_bucket,p_over_negbin,prob_bucket_nb,lambda_home_cal,lambda_away_cal,p_over_cal
2025-08-31,CIN,STL,11.0,7.0,4.0,2.4,4.6,3.2,5.0,3.7,4.15,3.8,3.8,4.3,5.0,4.15,4.95,4.480725664149127,4.480725664149127,4.6215417260857725,0.5629,11.0,1,"(0.55, 0.6]",0.5167,"(0.5, 0.55]",4.48072566414912,4.621541726085765,0.5249
2025-08-31,WSN,TBR,11.0,4.0,7.0,2.0,6.8,3.5,5.4,4.05,5.25,4.8,1.4,4.4,4.1,4.4,4.35,4.308086946547643,4.308086946547643,4.830129200446494,0.5648,11.0,1,"(0.55, 0.6]",0.5278,"(0.5, 0.55]",4.308086946547636,4.830129200446487,0.5266
2025-09-01,TBR,SEA,12.0,10.0,2.0,4.8,1.8,4.9,4.4,4.7,4.3,4.2,4.2,5.0,5.0,4.75,4.95,4.6074931898675695,4.6074931898675695,4.418933860169854,0.5464,12.0,1,"(0.5, 0.55]",0.5073,"(0.5, 0.55]",4.607493189867562,4.4189338601698465,0.5084
2025-09-01,BOS,CLE,10.0,6.0,4.0,3.2,4.0,4.0,3.1,4.7,3.55,2.8,4.0,2.5,4.6,3.35,4.8,4.5081253527703575,4.5081253527703575,3.7793059693742834,0.4492,10.0,1,"(0.0, 0.45]",0.434,"(0.0, 0.45]",4.50812535277035,3.7793059693742777,0.4399
2025-09-01,WSN,MIA,2.0,2.0,0.0,1.8,6.2,3.4,5.7,4.05,5.5,6.6,8.8,5.0,6.6,4.75,6.25,4.9370093544472,4.9370093544472,5.010553699297067,0.6621,2.0,0,"(0.65, 1.0]",0.5962,"(0.55, 0.6]",4.937009354447192,5.010553699297059,0.5911
2025-09-01,MIL,PHI,18.0,8.0,10.0,4.2,4.0,4.6,4.8,5.75,4.15,5.4,4.0,5.4,4.6,5.0,4.5,4.642139082428196,4.642139082428196,4.6183768832756025,0.5747,18.0,1,"(0.55, 0.6]",0.5275,"(0.5, 0.55]",4.642139082428189,4.618376883275595,0.5369
2025-09-01,CIN,TOR,9.0,5.0,4.0,2.6,5.2,3.1,4.4,3.9,4.25,5.0,6.0,5.1,4.6,4.6,4.6,4.408622427988564,4.408622427988564,4.404417835359619,0.526,9.0,1,"(0.5, 0.55]",0.4896,"(0.45, 0.5]",4.408622427988557,4.404417835359612,0.4901
2025-09-01,STL,ATH,14.0,3.0,11.0,3.2,4.0,4.0,5.3,4.1,5.3,5.2,5.2,5.3,4.8,5.7,4.15,4.4818831996303015,4.4818831996303015,4.922047059031036,0.591,14.0,1,"(0.55, 0.6]",0.5538,"(0.55, 0.6]",4.481883199630294,4.922047059031028,0.5454
2025-09-01,DET,NYM,18.0,8.0,10.0,2.8,4.2,5.0,4.0,4.9,4.45,7.6,6.4,8.1,5.3,7.15,5.5,4.709659507952125,4.709659507952125,4.481166699559633,0.5712,18.0,1,"(0.55, 0.6]",0.533,"(0.5, 0.55]",4.709659507952118,4.481166699559626,0.5329
2025-09-01,SDP,BAL,7.0,3.0,4.0,5.6,5.4,5.1,5.0,4.95,3.75,5.0,7.0,4.6,6.5,4.5,4.9,5.035023281422465,5.035023281422465,4.657160288150672,0.6251,7.0,0,"(0.6, 0.65]",0.5825,"(0.55, 0.6]",5.035023281422457,4.657160288150665,0.5757
2025-09-01,HOU,LAA,11.0,8.0,3.0,2.2,2.0,4.0,3.6,3.45,5.25,2.6,6.0,2.5,5.0,3.45,5.5,4.4495825454494415,4.4495825454494415,3.9751405559966106,0.4607,11.0,1,"(0.45, 0.5]",0.4569,"(0.45, 0.5]",4.449582545449434,3.9751405559966044,0.4536
2025-09-01,COL,SFG,10.0,2.0,8.0,3.8,5.6,3.1,5.6,4.0,5.2,9.0,5.4,6.9,4.6,4.6,5.0,4.420939181910695,4.420939181910695,4.946057681262971,0.5895,10.0,1,"(0.55, 0.6]",0.5418,"(0.5, 0.55]",4.420939181910688,4.946057681262963,0.5543
2025-09-01,MIN,CHW,11.0,5.0,6.0,6.4,6.4,5.1,7.2,4.6,6.0,2.8,7.8,4.3,5.2,4.4,5.15,4.645018269617792,4.645018269617792,5.747973326367274,0.7095,11.0,1,"(0.65, 1.0]",0.637,"(0.6, 0.65]",4.645018269617785,5.747973326367265,0.6318
2025-09-02,KCR,LAA,6.0,1.0,5.0,4.6,3.2,4.6,4.6,4.85,3.95,2.6,6.2,2.6,5.7,3.4,5.65,4.8067596999788575,4.8067596999788575,4.373727419126272,0.5668,6.0,0,"(0.55, 0.6]",0.5355,"(0.5, 0.55]",4.80675969997885,4.373727419126265,0.5321
2025-09-02,BOS,CLE,18.0,11.0,7.0,3.8,4.4,4.5,3.5,4.5,3.65,3.6,3.4,2.6,5.1,3.35,5.05,4.6068981630659405,4.6068981630659405,3.9282785436133953,0.4737,18.0,1,"(0.45, 0.5]",0.4689,"(0.45, 0.5]",4.606898163065933,3.928278543613389,0.4584
2025-09-02,HOU,NYY,8.0,1.0,7.0,3.0,2.6,4.1,3.7,3.65,5.1,7.6,2.4,5.9,3.8,6.05,3.8,4.191180665350018,4.191180665350018,4.249317511935014,0.4617,8.0,0,"(0.45, 0.5]",0.4442,"(0.0, 0.45]",4.191180665350012,4.249317511935008,0.4582
2025-09-02,ARI,TEX,8.0,5.0,3.0,4.4,2.4,5.2,4.0,5.5,4.15,10.0,3.4,7.3,3.0,5.55,4.1,4.224878145474725,4.224878145474725,4.32661800557431,0.4859,8.0,0,"(0.45, 0.5]",0.4744,"(0.45, 0.5]",4.224878145474719,4.326618005574303,0.4596
2025-09-02,STL,ATH,3.0,2.0,1.0,3.2,4.6,4.1,5.8,4.2,5.4,5.8,5.2,5.7,4.9,5.45,3.95,4.518968860974539,4.518968860974539,5.137500657374405,0.6312,3.0,0,"(0.6, 0.65]",0.5758,"(0.55, 0.6]",4.518968860974532,5.137500657374397,0.5738
2025-09-02,PIT,LAD,16.0,9.0,7.0,3.8,3.0,5.1,2.6,4.1,4.6,3.4,3.4,4.3,3.1,4.8,3.6,4.085248516241182,4.085248516241182,3.7173875031526356,0.3792,16.0,1,"(0.0, 0.45]",0.3864,"(0.0, 0.45]",4.085248516241176,3.71738750315263,0.383
2025-09-02,TBR,SEA,11.0,6.0,5.0,5.0,2.2,5.8,3.9,4.85,4.25,3.4,4.8,4.8,5.4,4.7,5.35,4.728799196326483,4.728799196326483,4.205846274831827,0.5397,11.0,1,"(0.5, 0.55]",0.5042,"(0.5, 0.55]",4.7287991963264755,4.205846274831821,0.5059
2025-09-02,WSN,MIA,7.0,5.0,2.0,2.0,5.2,2.7,5.4,3.75,5.5,6.4,6.8,4.4,6.6,4.45,5.95,4.895860625841148,4.895860625841148,4.835429741207096,0.6405,7.0,0,"(0.6, 0.65]",0.5871,"(0.55, 0.6]",4.89586062584114,4.835429741207089,0.5812
2025-09-02,DET,NYM,17.0,5.0,12.0,3.8,4.6,4.8,5.0,5.1,4.5,8.4,8.0,7.9,5.4,7.35,5.55,4.7618965831428675,4.7618965831428675,4.957605578541004,0.6422,17.0,1,"(0.6, 0.65]",0.5794,"(0.55, 0.6]",4.76189658314286,4.957605578540996,0.5706
2025-09-02,MIN,CHW,15.0,3.0,12.0,6.0,6.6,5.3,7.0,4.4,6.1,3.2,7.8,4.9,5.6,4.65,5.25,4.720987771369202,4.720987771369202,5.668932440635075,0.7052,15.0,1,"(0.65, 1.0]",0.6334,"(0.6, 0.65]",4.720987771369195,5.668932440635066,0.6384
2025-09-02,CIN,TOR,21.0,9.0,12.0,3.6,4.6,3.2,4.7,3.9,4.4,4.8,5.6,4.8,4.8,4.75,4.6,4.4569448988018046,4.4569448988018046,4.548939568921145,0.5494,21.0,1,"(0.5, 0.55]",0.5142,"(0.5, 0.55]",4.4569448988017975,4.548939568921138,0.514
2025-09-02,COL,SFG,11.0,4.0,7.0,4.2,6.4,2.8,5.5,4.0,5.45,8.2,5.2,7.3,4.0,5.0,4.7,4.278696311789233,4.278696311789233,4.941653135582817,0.5736,11.0,1,"(0.55, 0.6]",0.5375,"(0.5, 0.55]",4.2786963117892265,4.941653135582809,0.5321
2025-09-02,CHC,ATL,7.0,4.0,3.0,5.2,6.4,4.8,4.7,3.85,3.85,6.2,5.0,4.6,5.1,5.9,5.4,4.524108234575844,4.524108234575844,4.665151455905189,0.5732,7.0,0,"(0.55, 0.6]",0.533,"(0.5, 0.55]",4.524108234575837,4.665151455905182,0.5303
2025-09-02,SDP,BAL,8.0,2.0,6.0,4.8,5.0,4.6,5.0,4.8,3.85,5.4,7.0,4.3,5.8,4.55,4.95,4.826293995949228,4.826293995949228,4.662271014367628,0.6066,8.0,0,"(0.6, 0.65]",0.5713,"(0.55, 0.6]",4.826293995949221,4.6622710143676205,0.5621
2025-09-03,PIT,LAD,3.0,3.0,0.0,5.2,4.2,5.1,3.3,4.15,4.25,3.6,4.6,4.1,3.5,4.7,4.0,4.1811237025055945,4.1811237025055945,3.968880866384598,0.4199,3.0,0,"(0.0, 0.45]",0.4232,"(0.0, 0.45]",4.181123702505588,3.9688808663845916,0.4201
2025-09-03,WSN,MIA,15.0,10.0,5.0,2.6,3.4,2.7,5.2,3.8,5.25,5.4,7.0,4.4,6.6,4.5,5.85,4.902694852763419,4.902694852763419,4.7480610699991,0.6267,15.0,1,"(0.6, 0.65]",0.5782,"(0.55, 0.6]",4.902694852763411,4.748061069999093,0.5783
2025-09-03,CIN,TOR,22.0,9.0,13.0,4.8,5.8,3.5,5.5,4.3,4.7,5.4,5.8,5.9,5.5,5.3,4.6,4.68224420860397,4.68224420860397,4.974280089167712,0.6232,22.0,1,"(0.6, 0.65]",0.5775,"(0.55, 0.6]",4.682244208603963,4.974280089167704,0.5717
2025-09-03,HOU,NYY,15.0,8.0,7.0,2.4,3.4,3.2,3.7,3.5,5.2,8.0,2.4,6.3,3.3,6.25,3.75,4.061467962510015,4.061467962510015,4.268000891035067,0.4583,15.0,1,"(0.45, 0.5]",0.4434,"(0.0, 0.45]",4.061467962510009,4.268000891035061,0.4423
2025-09-03,TBR,SEA,13.0,9.0,4.0,6.2,2.6,6.1,3.1,4.9,4.3,3.6,5.4,5.1,4.9,4.6,5.45,4.6080882935228376,4.6080882935228376,3.8843673324441332,0.4751,13.0,1,"(0.45, 0.5]",0.4625,"(0.45, 0.5]",4.6080882935228304,3.884367332444127,0.4508
2025-09-03,SDP,BAL,12.0,5.0,7.0,4.6,5.4,4.6,5.5,4.7,4.1,6.2,6.8,4.1,5.1,4.7,4.5,4.632675509406407,4.632675509406407,4.909240186453069,0.6202,12.0,1,"(0.6, 0.65]",0.5623,"(0.55, 0.6]",4.6326755094064,4.909240186453061,0.5669
2025-09-03,COL,SFG,18.0,8.0,10.0,4.4,7.0,3.2,5.3,4.05,5.8,8.8,5.4,7.6,3.9,5.3,4.7,4.2613784028114585,4.2613784028114585,4.879048384568239,0.5671,18.0,1,"(0.55, 0.6]",0.5246,"(0.5, 0.55]",4.261378402811452,4.879048384568231,0.5217
2025-09-03,STL,ATH,6.0,5.0,1.0,3.4,4.4,3.6,5.5,4.15,5.35,4.6,5.6,5.2,4.8,5.45,3.95,4.488139547424133,4.488139547424133,4.990674258814315,0.602,6.0,0,"(0.6, 0.65]",0.5618,"(0.55, 0.6]",4.488139547424126,4.990674258814307,0.5482
2025-09-03,KCR,LAA,7.0,3.0,4.0,3.8,3.4,4.1,4.7,4.8,4.2,3.0,2.4,2.9,5.5,3.4,5.4,4.748016666899413,4.748016666899413,4.416205442719129,0.5544,7.0,0,"(0.55, 0.6]",0.5186,"(0.5, 0.55]",4.748016666899406,4.4162054427191215,0.5269
2025-09-03,BOS,CLE,9.0,1.0,8.0,5.4,5.4,4.4,4.1,4.95,3.7,4.4,5.6,2.8,5.6,3.25,5.35,4.793987159823602,4.793987159823602,4.153698290665675,0.5423,9.0,1,"(0.5, 0.55]",0.5039,"(0.5, 0.55]",4.793987159823595,4.153698290665669,0.5053
2025-09-03,MIN,CHW,7.0,3.0,4.0,5.0,7.2,4.7,7.5,4.1,6.5,5.4,6.0,5.4,5.0,4.95,5.2,4.531008674456073,4.531008674456073,5.9888996428307495,0.7208,7.0,0,"(0.65, 1.0]",0.6529,"(0.65, 1.0]",4.531008674456066,5.988899642830741,0.6478
2025-09-03,DET,NYM,8.0,6.0,2.0,4.8,5.6,4.6,6.0,5.05,4.85,10.0,7.6,8.2,5.7,7.3,5.55,4.833655347587288,4.833655347587288,5.454704090744267,0.6967,8.0,0,"(0.65, 1.0]",0.6321,"(0.6, 0.65]",4.833655347587281,5.454704090744258,0.6302
2025-09-03,CHC,ATL,6.0,1.0,5.0,5.4,4.6,5.1,4.6,4.0,3.75,4.6,5.4,4.8,5.5,5.65,5.3,4.64321888327548,4.64321888327548,4.595010885669809,0.5782,6.0,0,"(0.55, 0.6]",0.5303,"(0.5, 0.55]",4.643218883275473,4.595010885669802,0.5275
2025-09-03,MIL,PHI,9.0,6.0,3.0,5.4,5.4,4.9,5.4,5.8,4.35,6.4,4.4,5.3,5.2,5.3,4.8,4.803159882358945,4.803159882358945,4.9264341296158305,0.6334,9.0,1,"(0.6, 0.65]",0.5773,"(0.55, 0.6]",4.803159882358938,4.9264341296158225,0.5751
2025-09-03,ARI,TEX,2.0,2.0,0.0,4.8,2.6,5.1,3.8,5.45,4.25,9.2,3.8,7.2,2.9,5.6,4.2,4.196055177876093,4.196055177876093,4.248442768583429,0.4696,2.0,0,"(0.45, 0.5]",0.4485,"(0.0, 0.45]",4.196055177876087,4.2484427685834225,0.4501
2025-09-04,HOU,NYY,12.0,4.0,8.0,3.6,4.8,3.1,3.6,3.55,5.5,7.2,3.6,7.0,4.0,6.35,3.95,4.2253151463430045,4.2253151463430045,4.236230719561002,0.4657,12.0,1,"(0.45, 0.5]",0.4452,"(0.0, 0.45]",4.225315146342998,4.236230719560996,0.4591
2025-09-04,TBR,CLE,6.0,4.0,2.0,7.2,3.2,6.6,2.8,5.25,4.35,5.0,5.0,3.3,5.3,3.5,5.35,4.7558728143171916,4.7558728143171916,3.6833956947339614,0.4793,6.0,0,"(0.45, 0.5]",0.4551,"(0.45, 0.5]",4.7558728143171844,3.6833956947339557,0.452
2025-09-04,KCR,LAA,7.0,4.0,3.0,2.0,4.0,3.9,4.4,4.6,4.2,3.8,2.6,3.2,4.6,3.25,5.35,4.495565697833825,4.495565697833825,4.275900728471852,0.5114,7.0,0,"(0.5, 0.55]",0.4862,"(0.45, 0.5]",4.495565697833818,4.2759007284718455,0.4879
2025-09-04,MIL,PHI,2.0,0.0,2.0,5.8,4.8,5.4,5.0,5.75,4.45,7.0,4.4,5.2,5.3,5.25,5.05,4.822679548951687,4.822679548951687,4.734412879895873,0.6158,2.0,0,"(0.6, 0.65]",0.5618,"(0.55, 0.6]",4.82267954895168,4.734412879895866,0.5695
2025-09-04,MIN,CHW,19.0,8.0,11.0,4.2,7.2,4.7,7.2,4.25,6.6,5.4,4.6,5.1,5.0,5.1,5.25,4.550009943023664,4.550009943023664,5.836914856684334,0.7149,19.0,1,"(0.65, 1.0]",0.6365,"(0.6, 0.65]",4.550009943023657,5.836914856684325,0.6346
2025-09-04,PIT,LAD,8.0,5.0,3.0,5.6,3.4,4.9,3.2,4.25,3.9,2.6,5.0,4.0,3.6,4.5,3.9,4.215720707997009,4.215720707997009,3.9134986579996953,0.4233,8.0,0,"(0.0, 0.45]",0.4122,"(0.0, 0.45]",4.2157207079970025,3.913498657999689,0.4171
2025-09-05,ARI,BOS,15.0,10.0,5.0,4.0,1.8,4.3,3.7,5.25,4.0,5.2,6.2,4.3,4.2,4.7,3.75,4.47910513075207,4.47910513075207,4.125326098473484,0.4899,15.0,1,"(0.45, 0.5]",0.4661,"(0.45, 0.5]",4.479105130752063,4.125326098473478,0.4701
2025-09-05,CHC,WSN,16.0,11.0,5.0,5.0,4.8,4.9,4.9,3.85,3.95,4.4,3.6,3.3,5.1,4.05,5.1,4.524108234575844,4.524108234575844,4.567059439850466,0.5635,16.0,1,"(0.55, 0.6]",0.5237,"(0.5, 0.55]",4.524108234575837,4.567059439850459,0.5205
2025-09-05,STL,SFG,10.0,2.0,8.0,3.6,4.4,3.5,4.6,4.25,5.3,7.8,5.4,7.9,4.6,5.75,4.85,4.451881822551702,4.451881822551702,4.605101467323274,0.5467,10.0,1,"(0.5, 0.55]",0.5186,"(0.5, 0.55]",4.4518818225516945,4.605101467323267,0.5199
2025-09-05,COL,SDP,3.0,3.0,0.0,4.6,6.8,3.9,5.8,4.15,6.05,4.8,5.4,4.6,6.1,4.7,4.4,4.817699267084899,4.817699267084899,5.053670782172737,0.6467,3.0,0,"(0.6, 0.65]",0.6007,"(0.6, 0.65]",4.817699267084892,5.053670782172729,0.5876
2025-09-05,ATL,SEA,5.0,4.0,1.0,3.2,5.4,4.6,4.4,5.55,5.3,3.6,6.2,5.2,5.6,4.5,5.75,4.874910815272586,4.874910815272586,4.394766986595692,0.5725,5.0,0,"(0.55, 0.6]",0.5346,"(0.5, 0.55]",4.874910815272578,4.394766986595685,0.5401
2025-09-05,LAA,ATH,14.0,4.0,10.0,3.6,3.2,3.2,4.6,3.15,5.1,4.4,5.6,4.5,5.0,5.2,4.2,4.41249639644144,4.41249639644144,4.549876183784855,0.5343,14.0,1,"(0.5, 0.55]",0.5067,"(0.5, 0.55]",4.4124963964414325,4.549876183784848,0.5089
2025-09-05,DET,CHW,12.0,5.0,7.0,5.0,5.4,4.5,5.7,5.15,4.6,7.2,4.2,5.4,5.8,5.2,5.35,4.873651772592334,4.873651772592334,5.060258315062723,0.6708,12.0,1,"(0.65, 1.0]",0.5981,"(0.55, 0.6]",4.873651772592326,5.060258315062715,0.6075
2025-09-05,CIN,NYM,9.0,4.0,5.0,6.4,7.4,4.3,6.6,4.75,5.0,6.6,7.0,8.1,5.9,7.1,5.3,4.8459076777726215,4.8459076777726215,5.755077939376986,0.7353,9.0,1,"(0.65, 1.0]",0.6551,"(0.65, 1.0]",4.845907677772614,5.755077939376977,0.6625
2025-09-05,MIA,PHI,12.0,3.0,9.0,4.6,5.2,4.4,7.3,4.6,6.15,3.6,3.6,4.8,4.9,5.3,4.75,4.5696810390557,4.5696810390557,5.919516452639155,0.7201,12.0,1,"(0.65, 1.0]",0.6491,"(0.6, 0.65]",4.569681039055693,5.919516452639146,0.649
2025-09-05,NYY,TOR,8.0,1.0,7.0,6.8,3.6,7.7,3.2,6.7,3.8,7.6,6.2,6.7,6.2,5.7,4.85,5.201199976253965,5.201199976253965,4.017881271998013,0.5737,8.0,0,"(0.55, 0.6]",0.5358,"(0.5, 0.55]",5.201199976253957,4.017881271998006,0.5375
2025-09-05,KCR,MIN,3.0,2.0,1.0,2.2,3.6,4.1,4.3,4.4,4.1,5.2,7.0,5.5,7.5,4.55,6.85,5.236116348622166,5.236116348622166,4.357271561874174,0.6201,3.0,0,"(0.6, 0.65]",0.5686,"(0.55, 0.6]",5.236116348622158,4.357271561874167,0.5638
2025-09-05,PIT,MIL,7.0,2.0,5.0,5.8,3.6,5.0,3.5,4.5,3.35,4.4,4.8,5.1,4.8,5.05,4.55,4.532179199879702,4.532179199879702,4.077532964114424,0.4951,7.0,0,"(0.45, 0.5]",0.4678,"(0.45, 0.5]",4.532179199879695,4.077532964114417,0.4736
2025-09-05,TBR,CLE,8.0,1.0,7.0,7.2,3.4,6.0,2.4,5.25,4.1,4.6,5.2,3.5,4.7,3.4,5.25,4.602853518822441,4.602853518822441,3.535944954670003,0.4253,8.0,0,"(0.0, 0.45]",0.4191,"(0.0, 0.45]",4.6028535188224335,3.5359449546699975,0.4272
2025-09-05,BAL,LAD,3.0,2.0,1.0,6.0,4.8,4.5,5.4,4.95,4.6,3.2,5.4,4.2,3.6,4.45,3.8,4.298859726838971,4.298859726838971,4.835429741207096,0.5588,3.0,0,"(0.55, 0.6]",0.5154,"(0.5, 0.55]",4.298859726838964,4.835429741207089,0.5252
2025-09-06,STL,SFG,5.0,3.0,2.0,3.2,5.6,3.5,4.7,4.35,5.55,9.2,3.6,8.3,4.5,6.1,4.4,4.440052265241973,4.440052265241973,4.6856631717195585,0.5579,5.0,0,"(0.55, 0.6]",0.5187,"(0.5, 0.55]",4.440052265241966,4.685663171719551,0.5119
2025-09-06,COL,SDP,18.0,8.0,10.0,4.6,6.0,4.2,5.4,4.2,5.65,2.4,5.4,4.4,5.6,4.15,4.5,4.694719033875156,4.694719033875156,4.8037135252117515,0.6129,18.0,1,"(0.6, 0.65]",0.5621,"(0.55, 0.6]",4.694719033875149,4.803713525211744,0.5727
2025-09-06,LAA,ATH,21.0,4.0,17.0,3.8,5.2,3.2,5.6,3.0,5.4,5.8,4.6,5.3,5.1,5.6,4.25,4.418085246117206,4.418085246117206,5.05575207184067,0.6067,21.0,1,"(0.6, 0.65]",0.5524,"(0.55, 0.6]",4.418085246117199,5.055752071840662,0.5524
2025-09-06,CIN,NYM,9.0,6.0,3.0,6.8,7.6,4.6,6.1,4.85,5.1,6.0,5.6,7.3,6.0,7.2,5.3,4.886005485555329,4.886005485555329,5.495612364106957,0.7024,9.0,1,"(0.65, 1.0]",0.6393,"(0.6, 0.65]",4.886005485555321,5.4956123641069485,0.6376
2025-09-06,NYY,TOR,4.0,3.0,1.0,5.0,4.6,7.1,3.7,6.45,4.05,8.8,5.6,7.1,5.8,5.8,4.85,5.053656817438419,5.053656817438419,4.2260782595866075,0.581,4.0,0,"(0.55, 0.6]",0.5351,"(0.5, 0.55]",5.053656817438411,4.226078259586601,0.5311
2025-09-06,DET,CHW,6.0,6.0,0.0,5.8,6.2,4.6,6.2,4.95,4.7,8.0,4.8,5.4,6.3,5.55,5.55,4.980433249217684,4.980433249217684,5.351737101583881,0.7042,6.0,0,"(0.65, 1.0]",0.6299,"(0.6, 0.65]",4.980433249217676,5.351737101583873,0.6342
2025-09-06,TBR,CLE,5.0,2.0,3.0,6.0,4.0,5.4,2.9,5.15,4.15,5.6,4.6,4.2,4.3,3.55,5.15,4.491038735961026,4.491038735961026,3.7232505392881876,0.4405,5.0,0,"(0.0, 0.45]",0.4334,"(0.0, 0.45]",4.491038735961019,3.723250539288182,0.4298
2025-09-06,ARI,BOS,6.0,5.0,1.0,5.4,2.8,5.2,3.6,5.1,3.95,5.6,6.2,4.4,4.9,4.25,4.2,4.63387229909559,4.63387229909559,4.045514505573589,0.5111,6.0,0,"(0.5, 0.55]",0.478,"(0.45, 0.5]",4.633872299095583,4.045514505573583,0.4748
2025-09-06,PIT,MIL,5.0,1.0,4.0,4.2,4.0,4.6,3.3,4.35,3.0,4.6,5.0,4.9,4.5,4.7,4.4,4.440052265241973,4.440052265241973,3.968880866384598,0.4683,5.0,0,"(0.45, 0.5]",0.457,"(0.45, 0.5]",4.440052265241966,3.9688808663845916,0.4517
2025-09-06,TEX,HOU,11.0,0.0,11.0,5.2,3.6,6.8,2.8,5.5,4.1,4.2,5.6,3.3,4.1,3.4,5.6,4.48593692921254,4.48593692921254,3.6753247314156794,0.4363,11.0,1,"(0.0, 0.45]",0.4161,"(0.0, 0.45]",4.485936929212533,3.6753247314156736,0.4287
2025-09-06,BAL,LAD,7.0,4.0,3.0,4.2,4.8,4.4,5.1,5.05,4.6,3.2,4.6,3.5,3.6,4.25,3.6,4.310869827106369,4.310869827106369,4.676673953394217,0.5478,7.0,0,"(0.5, 0.55]",0.5129,"(0.5, 0.55]",4.3108698271063615,4.67667395339421,0.5119
2025-09-06,CHC,WSN,3.0,1.0,2.0,5.0,4.4,4.8,5.3,4.35,4.1,5.2,5.0,3.6,5.9,3.9,5.3,4.79213006593938,4.79213006593938,4.731489673726874,0.608,3.0,0,"(0.6, 0.65]",0.5625,"(0.55, 0.6]",4.792130065939373,4.731489673726867,0.5648
2025-09-06,MIA,PHI,6.0,2.0,4.0,3.0,5.4,4.5,8.1,4.1,6.4,5.0,4.0,5.4,5.0,5.75,4.5,4.531008674456073,4.531008674456073,6.458826835461858,0.7693,6.0,0,"(0.65, 1.0]",0.6894,"(0.65, 1.0]",4.531008674456066,6.458826835461848,0.685
2025-09-06,KCR,MIN,13.0,11.0,2.0,2.0,3.6,3.3,3.6,4.15,3.75,4.0,7.0,5.2,6.7,4.55,6.5,4.977860989533869,4.977860989533869,4.0722247602958275,0.5482,13.0,1,"(0.5, 0.55]",0.5124,"(0.5, 0.55]",4.977860989533861,4.072224760295821,0.5221
2025-09-06,ATL,SEA,12.0,2.0,10.0,3.2,1.8,4.8,3.6,5.5,4.7,3.2,6.2,4.2,5.6,4.5,5.95,4.86811531856354,4.86811531856354,4.06776083578787,0.5334,12.0,1,"(0.5, 0.55]",0.5108,"(0.5, 0.55]",4.868115318563532,4.067760835787864,0.4943
2025-09-07,PIT,MIL,12.0,2.0,10.0,4.0,3.8,3.9,3.4,4.25,3.1,4.6,3.6,4.4,3.8,4.4,4.05,4.2619288022932365,4.2619288022932365,3.9811417471755637,0.4359,12.0,1,"(0.0, 0.45]",0.4377,"(0.0, 0.45]",4.26192880229323,3.9811417471755575,0.4387
2025-09-07,CIN,NYM,5.0,3.0,2.0,6.6,7.4,4.6,6.3,5.05,5.2,6.4,5.8,7.0,6.1,6.9,5.05,4.940198497916495,4.940198497916495,5.566128459994782,0.7183,5.0,0,"(0.65, 1.0]",0.6542,"(0.65, 1.0]",4.940198497916487,5.566128459994773,0.6493
2025-09-07,COL,SDP,9.0,1.0,8.0,5.0,7.0,4.4,6.3,4.4,6.0,4.0,5.6,4.8,5.5,4.55,4.75,4.695325403617311,4.695325403617311,5.2864695461333016,0.6676,9.0,1,"(0.65, 1.0]",0.6084,"(0.6, 0.65]",4.6953254036173036,5.286469546133294,0.6027
2025-09-07,TBR,CLE,3.0,1.0,2.0,4.4,4.2,4.7,3.2,4.9,4.1,5.4,3.8,4.5,3.6,3.5,4.6,4.292867230107572,4.292867230107572,3.8285876805198145,0.426,3.0,0,"(0.0, 0.45]",0.4192,"(0.0, 0.45]",4.292867230107565,3.8285876805198087,0.4206
2025-09-07,MIA,PHI,9.0,5.0,4.0,2.4,6.0,4.5,7.4,4.0,6.15,5.6,3.8,5.5,3.9,5.85,4.45,4.255438154054173,4.255438154054173,6.04955476656682,0.6942,9.0,1,"(0.65, 1.0]",0.6231,"(0.6, 0.65]",4.255438154054167,6.049554766566811,0.6344
2025-09-07,ARI,BOS,11.0,4.0,7.0,5.2,2.8,5.2,3.0,5.2,3.9,4.8,6.8,4.0,5.4,4.25,4.25,4.775200309958949,4.775200309958949,3.817582495093542,0.4933,11.0,1,"(0.45, 0.5]",0.471,"(0.45, 0.5]",4.775200309958942,3.817582495093536,0.4668
2025-09-07,ATL,SEA,20.0,2.0,18.0,3.4,3.4,4.6,4.3,5.05,4.9,4.4,6.2,4.3,5.2,4.85,5.85,4.70370181869361,4.70370181869361,4.386040172925075,0.5537,20.0,1,"(0.55, 0.6]",0.5222,"(0.5, 0.55]",4.703701818693603,4.3860401729250675,0.5147
2025-09-07,BAL,LAD,7.0,2.0,5.0,4.6,2.8,4.8,4.9,5.05,4.6,2.8,4.6,3.1,4.0,4.25,3.7,4.405889769367724,4.405889769367724,4.587139865153481,0.5515,7.0,0,"(0.55, 0.6]",0.5092,"(0.5, 0.55]",4.405889769367717,4.587139865153474,0.5163
