game_date,game_pk,bp_batters_faced,bp_strikeouts,bp_walks,bp_swings,bp_whiffs,bp_pitches,team,bp_K_pct,bp_BB_pct,bp_whiff_pct
2025-06-21,777418,6,0,0,14,2,24,CWS,0.0,0.0,0.14285714285714285
2025-06-22,777408,9,2,1,23,7,43,CWS,0.2222222222222222,0.1111111111111111,0.30434782608695654
2025-06-23,777393,34,6,3,60,16,111,CWS,0.17647058823529413,0.08823529411764706,0.26666666666666666
2025-06-24,777383,32,4,0,47,12,105,CWS,0.125,0.0,0.2553191489361702
2025-06-25,777370,16,2,1,30,4,57,CWS,0.125,0.0625,0.13333333333333333
2025-06-27,777338,19,4,3,40,9,84,CWS,0.21052631578947367,0.15789473684210525,0.225
2025-06-28,777327,6,2,0,16,4,31,CWS,0.3333333333333333,0.0,0.25
2025-06-29,777311,26,7,5,36,10,100,CWS,0.2692307692307692,0.19230769230769232,0.2777777777777778
2025-07-01,777280,11,4,0,18,6,47,CWS,0.36363636363636365,0.0,0.3333333333333333
2025-07-02,777267,36,7,4,54,13,125,CWS,0.19444444444444445,0.1111111111111111,0.24074074074074073
2025-07-03,777253,11,2,0,23,4,41,CWS,0.18181818181818182,0.0,0.17391304347826086
2025-07-04,777243,4,2,0,11,3,17,CWS,0.5,0.0,0.2727272727272727
2025-07-05,777232,14,2,1,29,9,56,CWS,0.14285714285714285,0.07142857142857142,0.3103448275862069
2025-07-06,777215,16,2,2,25,7,57,CWS,0.125,0.125,0.28
2025-07-07,777212,16,2,2,23,3,55,CWS,0.125,0.125,0.13043478260869565
2025-07-08,777188,15,2,1,29,7,56,CWS,0.13333333333333333,0.06666666666666667,0.2413793103448276
2025-07-09,777172,8,3,0,18,4,30,CWS,0.375,0.0,0.2222222222222222
2025-07-11,777146,27,5,4,59,9,117,CWS,0.18518518518518517,0.14814814814814814,0.15254237288135594
2025-07-11,777164,22,4,1,40,9,81,CWS,0.18181818181818182,0.045454545454545456,0.225
2025-07-12,777138,20,4,3,37,7,86,CWS,0.2,0.15,0.1891891891891892
2025-07-13,777120,16,6,1,33,10,74,CWS,0.375,0.0625,0.30303030303030304
2025-07-18,777107,8,2,2,11,4,28,CWS,0.25,0.25,0.36363636363636365
2025-07-19,777090,19,4,1,31,9,64,CWS,0.21052631578947367,0.05263157894736842,0.2903225806451613
2025-07-20,777074,11,5,1,22,8,49,CWS,0.45454545454545453,0.09090909090909091,0.36363636363636365
2025-07-21,777059,18,4,3,31,9,73,CWS,0.2222222222222222,0.16666666666666666,0.2903225806451613
2025-07-22,777048,12,6,0,24,9,47,CWS,0.5,0.0,0.375
2025-07-23,777030,24,4,4,41,10,87,CWS,0.16666666666666666,0.16666666666666666,0.24390243902439024
2025-07-25,777017,12,1,1,22,3,43,CWS,0.08333333333333333,0.08333333333333333,0.13636363636363635
2025-07-26,776994,23,5,3,40,9,92,CWS,0.21739130434782608,0.13043478260869565,0.225
2025-07-27,776989,33,11,5,74,18,156,CWS,0.3333333333333333,0.15151515151515152,0.24324324324324326
2025-07-28,776972,11,4,1,23,10,53,CWS,0.36363636363636365,0.09090909090909091,0.43478260869565216
2025-07-29,776952,12,2,1,17,4,41,CWS,0.16666666666666666,0.08333333333333333,0.23529411764705882
2025-07-30,776939,22,5,0,43,12,80,CWS,0.22727272727272727,0.0,0.27906976744186046
2025-08-01,776916,17,7,1,39,14,73,CWS,0.4117647058823529,0.058823529411764705,0.358974358974359
2025-08-02,776898,8,1,0,11,3,27,CWS,0.125,0.0,0.2727272727272727
2025-08-03,776885,18,2,0,28,7,65,CWS,0.1111111111111111,0.0,0.25
2025-08-05,776857,15,3,2,29,6,64,CWS,0.2,0.13333333333333333,0.20689655172413793
2025-08-06,776841,25,8,3,44,16,104,CWS,0.32,0.12,0.36363636363636365
2025-08-07,776830,24,8,2,34,13,90,CWS,0.3333333333333333,0.08333333333333333,0.38235294117647056
2025-08-08,776833,22,3,3,32,8,82,CWS,0.13636363636363635,0.13636363636363635,0.25
2025-08-09,776814,19,4,2,41,11,84,CWS,0.21052631578947367,0.10526315789473684,0.2682926829268293
2025-08-10,776798,15,4,1,26,4,53,CWS,0.26666666666666666,0.06666666666666667,0.15384615384615385
2025-08-11,776781,28,10,1,53,11,120,CWS,0.35714285714285715,0.03571428571428571,0.20754716981132076
2025-08-12,776773,21,4,1,48,16,91,CWS,0.19047619047619047,0.047619047619047616,0.3333333333333333
2025-08-13,776754,17,4,2,33,5,72,CWS,0.23529411764705882,0.11764705882352941,0.15151515151515152
2025-08-15,776728,6,3,0,12,3,28,CWS,0.5,0.0,0.25
2025-08-16,776712,18,7,2,32,9,78,CWS,0.3888888888888889,0.1111111111111111,0.28125
2025-08-17,776702,13,2,0,23,3,52,CWS,0.15384615384615385,0.0,0.13043478260869565
2025-08-18,776696,21,6,2,35,6,86,CWS,0.2857142857142857,0.09523809523809523,0.17142857142857143
2025-08-19,776687,17,0,3,19,2,53,CWS,0.0,0.17647058823529413,0.10526315789473684
2025-08-20,776669,9,2,0,14,2,32,CWS,0.2222222222222222,0.0,0.14285714285714285
2025-08-22,776639,23,5,2,37,10,97,CWS,0.21739130434782608,0.08695652173913043,0.2702702702702703
2025-08-23,776619,15,2,1,20,3,50,CWS,0.13333333333333333,0.06666666666666667,0.15
2025-08-24,776607,17,4,1,32,5,72,CWS,0.23529411764705882,0.058823529411764705,0.15625
2025-08-25,776599,7,1,0,11,0,22,CWS,0.14285714285714285,0.0,0.0
2025-08-26,776583,16,3,1,35,6,65,CWS,0.1875,0.0625,0.17142857142857143
2025-08-27,776569,26,1,3,35,4,85,CWS,0.038461538461538464,0.11538461538461539,0.11428571428571428
2025-08-28,776556,26,5,1,47,7,94,CWS,0.19230769230769232,0.038461538461538464,0.14893617021276595
2025-08-29,776544,23,8,3,40,7,103,CWS,0.34782608695652173,0.13043478260869565,0.175
2025-08-30,776529,19,4,2,29,6,61,CWS,0.21052631578947367,0.10526315789473684,0.20689655172413793
2025-08-31,776514,14,3,4,19,6,61,CWS,0.21428571428571427,0.2857142857142857,0.3157894736842105
2025-09-01,776502,31,7,2,52,13,114,CWS,0.22580645161290322,0.06451612903225806,0.25
2025-09-02,776484,10,3,0,16,2,38,CWS,0.3,0.0,0.125
2025-09-03,776469,19,4,3,31,11,72,CWS,0.21052631578947367,0.15789473684210525,0.3548387096774194
2025-09-04,776462,38,6,3,70,9,164,CWS,0.15789473684210525,0.07894736842105263,0.12857142857142856
2025-09-05,776452,18,5,2,35,7,85,CWS,0.2777777777777778,0.1111111111111111,0.2
2025-09-06,776435,13,9,0,26,7,60,CWS,0.6923076923076923,0.0,0.2692307692307692
2025-09-07,776425,14,6,1,28,7,63,CWS,0.42857142857142855,0.07142857142857142,0.25
2025-09-09,776388,14,6,0,26,9,58,CWS,0.42857142857142855,0.0,0.34615384615384615
2025-09-10,776378,19,7,3,42,11,78,CWS,0.3684210526315789,0.15789473684210525,0.2619047619047619
2025-09-11,776364,14,2,1,33,7,65,CWS,0.14285714285714285,0.07142857142857142,0.21212121212121213
2025-09-12,776361,6,0,0,10,1,23,CWS,0.0,0.0,0.1
2025-09-13,776348,10,3,0,18,5,35,CWS,0.3,0.0,0.2777777777777778
2025-09-14,776331,15,2,3,18,4,55,CWS,0.13333333333333333,0.2,0.2222222222222222
2025-09-15,776314,36,7,6,80,15,177,CWS,0.19444444444444445,0.16666666666666666,0.1875
2025-09-16,776306,20,4,3,35,5,88,CWS,0.2,0.15,0.14285714285714285
2025-09-17,776285,21,10,3,42,18,89,CWS,0.47619047619047616,0.14285714285714285,0.42857142857142855
2025-09-19,776264,9,3,0,20,5,35,CWS,0.3333333333333333,0.0,0.25
2025-09-20,776250,19,5,3,38,10,83,CWS,0.2631578947368421,0.15789473684210525,0.2631578947368421
2025-09-21,776235,20,7,1,33,15,70,CWS,0.35,0.05,0.45454545454545453
2025-09-23,776216,17,4,2,34,11,70,CWS,0.23529411764705882,0.11764705882352941,0.3235294117647059
2025-09-24,776199,34,8,2,63,17,126,CWS,0.23529411764705882,0.058823529411764705,0.2698412698412698
2025-09-25,776184,19,3,4,25,7,79,CWS,0.15789473684210525,0.21052631578947367,0.28
2025-09-26,776165,14,6,1,31,8,57,CWS,0.42857142857142855,0.07142857142857142,0.25806451612903225
2025-09-27,776160,32,11,4,63,19,138,CWS,0.34375,0.125,0.30158730158730157
2025-09-28,776143,9,5,0,20,7,41,CWS,0.5555555555555556,0.0,0.35
2025-03-27,778561,16,9,1,36,10,74,CIN,0.5625,0.0625,0.2777777777777778
2025-03-29,778540,10,0,0,22,4,36,CIN,0.0,0.0,0.18181818181818182
2025-03-30,778522,14,2,1,26,4,57,CIN,0.14285714285714285,0.07142857142857142,0.15384615384615385
2025-03-31,778511,12,1,2,17,3,42,CIN,0.08333333333333333,0.16666666666666666,0.17647058823529413
2025-04-01,778498,13,1,2,21,5,49,CIN,0.07692307692307693,0.15384615384615385,0.23809523809523808
2025-04-02,778480,7,1,1,17,4,31,CIN,0.14285714285714285,0.14285714285714285,0.23529411764705882
2025-04-03,778468,5,0,1,8,1,16,CIN,0.0,0.2,0.125
2025-04-04,778453,11,3,2,11,3,41,CIN,0.2727272727272727,0.18181818181818182,0.2727272727272727
2025-04-05,778439,18,5,3,33,12,75,CIN,0.2777777777777778,0.16666666666666666,0.36363636363636365
2025-04-06,778421,19,2,2,37,8,85,CIN,0.10526315789473684,0.10526315789473684,0.21621621621621623
2025-04-07,778410,1,0,0,1,0,5,CIN,0.0,0.0,0.0
2025-04-08,778397,9,2,0,21,2,27,CIN,0.2222222222222222,0.0,0.09523809523809523
2025-04-09,778376,17,0,0,28,5,43,CIN,0.0,0.0,0.17857142857142858
2025-04-11,778374,14,5,1,21,7,54,CIN,0.35714285714285715,0.07142857142857142,0.3333333333333333
2025-04-12,778357,15,4,1,33,8,62,CIN,0.26666666666666666,0.06666666666666667,0.24242424242424243
2025-04-13,778343,6,1,0,10,0,17,CIN,0.16666666666666666,0.0,0.0
2025-04-15,778316,18,6,4,32,11,77,CIN,0.3333333333333333,0.2222222222222222,0.34375
2025-04-16,778304,17,4,1,30,7,59,CIN,0.23529411764705882,0.058823529411764705,0.23333333333333334
2025-04-17,778285,29,3,4,58,7,108,CIN,0.10344827586206896,0.13793103448275862,0.1206896551724138
2025-04-18,778276,11,4,0,21,10,42,CIN,0.36363636363636365,0.0,0.47619047619047616
2025-04-19,778262,24,3,5,37,9,105,CIN,0.125,0.20833333333333334,0.24324324324324326
2025-04-20,778250,24,7,2,50,11,93,CIN,0.2916666666666667,0.08333333333333333,0.22
2025-04-21,778230,12,0,1,18,0,40,CIN,0.0,0.08333333333333333,0.0
2025-04-22,778219,14,2,2,19,3,43,CIN,0.14285714285714285,0.14285714285714285,0.15789473684210525
2025-04-23,778208,11,1,0,26,5,40,CIN,0.09090909090909091,0.0,0.19230769230769232
2025-04-25,778181,22,3,2,42,10,90,CIN,0.13636363636363635,0.09090909090909091,0.23809523809523808
2025-04-26,778161,12,5,1,21,7,43,CIN,0.4166666666666667,0.08333333333333333,0.3333333333333333
2025-04-27,778148,8,0,1,17,0,38,CIN,0.0,0.125,0.0
2025-04-28,778141,9,4,0,19,7,35,CIN,0.4444444444444444,0.0,0.3684210526315789
2025-04-30,778119,22,4,0,35,6,66,CIN,0.18181818181818182,0.0,0.17142857142857143
2025-04-30,778134,17,1,4,26,3,67,CIN,0.058823529411764705,0.23529411764705882,0.11538461538461539
2025-05-01,778107,15,6,0,28,8,58,CIN,0.4,0.0,0.2857142857142857
2025-05-02,778087,12,5,2,21,8,51,CIN,0.4166666666666667,0.16666666666666666,0.38095238095238093
2025-05-03,778077,20,4,3,34,9,87,CIN,0.2,0.15,0.2647058823529412
2025-05-04,778058,16,2,1,28,4,59,CIN,0.125,0.0625,0.14285714285714285
2025-05-05,778049,7,2,1,15,4,33,CIN,0.2857142857142857,0.14285714285714285,0.26666666666666666
2025-05-06,778034,20,4,3,36,10,80,CIN,0.2,0.15,0.2777777777777778
2025-05-07,778023,23,7,1,55,15,100,CIN,0.30434782608695654,0.043478260869565216,0.2727272727272727
2025-05-08,778003,22,5,2,41,11,95,CIN,0.22727272727272727,0.09090909090909091,0.2682926829268293
2025-05-09,777989,10,2,1,19,4,33,CIN,0.2,0.1,0.21052631578947367
2025-05-10,777979,31,9,6,61,18,137,CIN,0.2903225806451613,0.1935483870967742,0.29508196721311475
2025-05-11,777963,22,6,1,36,7,87,CIN,0.2727272727272727,0.045454545454545456,0.19444444444444445
2025-05-13,777945,18,3,2,39,8,74,CIN,0.16666666666666666,0.1111111111111111,0.20512820512820512
2025-05-14,777928,15,3,1,27,3,65,CIN,0.2,0.06666666666666667,0.1111111111111111
2025-05-15,777912,9,3,1,12,5,29,CIN,0.3333333333333333,0.1111111111111111,0.4166666666666667
2025-05-16,777902,14,1,0,25,3,44,CIN,0.07142857142857142,0.0,0.12
2025-05-17,777892,21,5,0,45,13,88,CIN,0.23809523809523808,0.0,0.28888888888888886
2025-05-18,777874,18,3,1,39,6,83,CIN,0.16666666666666666,0.05555555555555555,0.15384615384615385
2025-05-19,777859,9,1,0,17,3,35,CIN,0.1111111111111111,0.0,0.17647058823529413
2025-05-20,777847,12,1,1,16,4,50,CIN,0.08333333333333333,0.08333333333333333,0.25
2025-05-21,777834,12,4,0,19,4,48,CIN,0.3333333333333333,0.0,0.21052631578947367
2025-05-23,777811,28,5,2,47,8,115,CIN,0.17857142857142858,0.07142857142857142,0.1702127659574468
2025-05-24,777791,15,3,0,34,7,71,CIN,0.2,0.0,0.20588235294117646
2025-05-25,777779,22,5,3,35,5,91,CIN,0.22727272727272727,0.13636363636363635,0.14285714285714285
2025-05-26,777760,9,2,1,12,4,31,CIN,0.2222222222222222,0.1111111111111111,0.3333333333333333
2025-05-27,777750,7,2,0,11,2,23,CIN,0.2857142857142857,0.0,0.18181818181818182
2025-05-28,777733,13,2,3,19,4,49,CIN,0.15384615384615385,0.23076923076923078,0.21052631578947367
2025-05-30,777712,11,1,1,18,3,38,CIN,0.09090909090909091,0.09090909090909091,0.16666666666666666
2025-05-31,777704,12,3,3,19,4,56,CIN,0.25,0.25,0.21052631578947367
2025-06-01,777687,15,4,0,28,3,67,CIN,0.26666666666666666,0.0,0.10714285714285714
2025-06-02,777671,13,3,0,26,4,58,CIN,0.23076923076923078,0.0,0.15384615384615385
2025-06-03,777668,13,2,0,24,6,49,CIN,0.15384615384615385,0.0,0.25
2025-06-04,777647,17,1,1,24,0,52,CIN,0.058823529411764705,0.058823529411764705,0.0
2025-06-06,777623,14,8,1,33,12,67,CIN,0.5714285714285714,0.07142857142857142,0.36363636363636365
2025-06-07,777612,12,2,2,18,3,47,CIN,0.16666666666666666,0.16666666666666666,0.16666666666666666
2025-06-08,777602,12,5,0,31,7,53,CIN,0.4166666666666667,0.0,0.22580645161290322
2025-06-09,777580,17,5,3,26,9,61,CIN,0.29411764705882354,0.17647058823529413,0.34615384615384615
2025-06-11,777549,22,6,0,40,9,86,CIN,0.2727272727272727,0.0,0.225
2025-06-13,777538,20,0,2,33,6,75,CIN,0.0,0.1,0.18181818181818182
2025-06-14,777517,10,0,0,20,1,40,CIN,0.0,0.0,0.05
2025-06-15,777505,18,4,1,29,5,61,CIN,0.2222222222222222,0.05555555555555555,0.1724137931034483
2025-06-17,777478,12,5,2,26,10,54,CIN,0.4166666666666667,0.16666666666666666,0.38461538461538464
2025-06-19,777452,36,6,7,57,16,150,CIN,0.16666666666666666,0.19444444444444445,0.2807017543859649
2025-06-20,777433,15,4,4,27,10,67,CIN,0.26666666666666666,0.26666666666666666,0.37037037037037035
2025-06-21,777415,36,7,3,57,11,127,CIN,0.19444444444444445,0.08333333333333333,0.19298245614035087
2025-06-22,777407,7,0,1,12,0,30,CIN,0.0,0.14285714285714285,0.0
2025-06-23,777390,17,7,1,32,14,70,CIN,0.4117647058823529,0.058823529411764705,0.4375
2025-06-24,777385,21,5,2,35,8,82,CIN,0.23809523809523808,0.09523809523809523,0.22857142857142856
2025-06-25,777367,20,3,2,35,8,75,CIN,0.15,0.1,0.22857142857142856
2025-06-27,777346,5,2,2,12,4,25,CIN,0.4,0.4,0.3333333333333333
2025-06-28,777328,18,1,1,29,0,68,CIN,0.05555555555555555,0.05555555555555555,0.0
2025-06-29,777312,16,0,3,34,4,76,CIN,0.0,0.1875,0.11764705882352941
2025-06-30,777300,34,5,4,55,12,124,CIN,0.14705882352941177,0.11764705882352941,0.21818181818181817
2025-07-01,777294,19,6,0,35,10,79,CIN,0.3157894736842105,0.0,0.2857142857142857
2025-07-02,777277,9,4,0,20,4,36,CIN,0.4444444444444444,0.0,0.2
2025-07-04,777255,25,4,2,47,9,97,CIN,0.16,0.08,0.19148936170212766
2025-07-05,777233,8,3,0,19,9,30,CIN,0.375,0.0,0.47368421052631576
2025-07-06,777217,18,7,2,44,16,79,CIN,0.3888888888888889,0.1111111111111111,0.36363636363636365
2025-07-07,777208,17,4,0,34,8,61,CIN,0.23529411764705882,0.0,0.23529411764705882
2025-07-08,777197,20,0,4,25,3,67,CIN,0.0,0.2,0.12
2025-07-09,777183,5,2,0,13,4,23,CIN,0.4,0.0,0.3076923076923077
2025-07-10,777168,12,2,4,17,6,50,CIN,0.16666666666666666,0.3333333333333333,0.35294117647058826
2025-07-11,777160,12,6,1,24,12,43,CIN,0.5,0.08333333333333333,0.5
2025-07-12,777140,10,2,1,19,7,38,CIN,0.2,0.1,0.3684210526315789
2025-07-13,777128,15,4,2,25,6,61,CIN,0.26666666666666666,0.13333333333333333,0.24
2025-07-18,777111,11,2,1,17,1,44,CIN,0.18181818181818182,0.09090909090909091,0.058823529411764705
2025-07-19,777092,17,6,4,39,10,82,CIN,0.35294117647058826,0.23529411764705882,0.2564102564102564
2025-07-20,777087,10,2,2,19,2,42,CIN,0.2,0.2,0.10526315789473684
2025-07-21,777064,33,7,6,51,14,132,CIN,0.21212121212121213,0.18181818181818182,0.27450980392156865
2025-07-22,777042,8,1,0,17,1,29,CIN,0.125,0.0,0.058823529411764705
2025-07-25,777013,15,5,2,30,13,62,CIN,0.3333333333333333,0.13333333333333333,0.43333333333333335
2025-07-26,777000,13,3,1,32,8,57,CIN,0.23076923076923078,0.07692307692307693,0.25
2025-07-27,776982,5,2,0,13,4,23,CIN,0.4,0.0,0.3076923076923077
2025-07-28,776967,16,3,3,33,6,70,CIN,0.1875,0.1875,0.18181818181818182
2025-07-29,776963,18,3,2,40,12,69,CIN,0.16666666666666666,0.1111111111111111,0.3
2025-07-30,776941,15,1,2,22,5,54,CIN,0.06666666666666667,0.13333333333333333,0.22727272727272727
2025-07-31,776928,25,4,1,44,9,80,CIN,0.16,0.04,0.20454545454545456
2025-08-01,776921,14,4,2,26,6,55,CIN,0.2857142857142857,0.14285714285714285,0.23076923076923078
2025-08-02,776907,34,9,1,59,12,129,CIN,0.2647058823529412,0.029411764705882353,0.2033898305084746
2025-08-04,776878,27,7,2,53,19,109,CIN,0.25925925925925924,0.07407407407407407,0.3584905660377358
2025-08-05,776860,7,2,0,8,2,26,CIN,0.2857142857142857,0.0,0.25
2025-08-06,776847,9,1,1,21,2,42,CIN,0.1111111111111111,0.1111111111111111,0.09523809523809523
2025-08-07,776840,21,3,3,44,13,98,CIN,0.14285714285714285,0.14285714285714285,0.29545454545454547
2025-08-08,776829,9,2,1,11,1,31,CIN,0.2222222222222222,0.1111111111111111,0.09090909090909091
2025-08-09,776812,7,0,2,16,3,37,CIN,0.0,0.2857142857142857,0.1875
2025-08-10,776801,23,5,5,37,13,86,CIN,0.21739130434782608,0.21739130434782608,0.35135135135135137
2025-08-11,776792,6,0,0,12,1,22,CIN,0.0,0.0,0.08333333333333333
2025-08-12,776777,11,4,0,22,8,45,CIN,0.36363636363636365,0.0,0.36363636363636365
2025-08-13,776765,11,4,1,21,7,49,CIN,0.36363636363636365,0.09090909090909091,0.3333333333333333
2025-08-15,776740,29,6,2,42,8,110,CIN,0.20689655172413793,0.06896551724137931,0.19047619047619047
2025-08-16,776721,24,4,5,39,11,86,CIN,0.16666666666666666,0.20833333333333334,0.28205128205128205
2025-08-17,776709,11,1,2,16,2,43,CIN,0.09090909090909091,0.18181818181818182,0.125
2025-08-18,776681,14,6,3,25,10,68,CIN,0.42857142857142855,0.21428571428571427,0.4
2025-08-19,776668,11,3,1,20,5,48,CIN,0.2727272727272727,0.09090909090909091,0.25
2025-08-20,776652,10,3,1,17,6,39,CIN,0.3,0.1,0.35294117647058826
2025-08-22,776635,24,7,1,46,14,90,CIN,0.2916666666666667,0.041666666666666664,0.30434782608695654
2025-08-23,776622,18,8,0,37,11,80,CIN,0.4444444444444444,0.0,0.2972972972972973
2025-08-24,776609,10,3,1,18,5,42,CIN,0.3,0.1,0.2777777777777778
2025-08-25,776594,14,5,1,29,9,62,CIN,0.35714285714285715,0.07142857142857142,0.3103448275862069
2025-08-26,776574,13,3,2,20,7,44,CIN,0.23076923076923078,0.15384615384615385,0.35
2025-08-27,776562,16,3,4,26,6,67,CIN,0.1875,0.25,0.23076923076923078
2025-08-29,776551,14,2,2,26,5,53,CIN,0.14285714285714285,0.14285714285714285,0.19230769230769232
2025-08-30,776536,18,5,2,33,11,80,CIN,0.2777777777777778,0.1111111111111111,0.3333333333333333
2025-08-31,776518,11,7,0,27,11,53,CIN,0.6363636363636364,0.0,0.4074074074074074
2025-09-01,776503,11,0,1,20,5,44,CIN,0.0,0.09090909090909091,0.25
2025-09-02,776491,36,9,1,56,13,123,CIN,0.25,0.027777777777777776,0.23214285714285715
2025-09-03,776475,30,5,3,50,16,100,CIN,0.16666666666666666,0.1,0.32
2025-09-05,776450,16,3,3,25,10,70,CIN,0.1875,0.1875,0.4
2025-09-06,776439,15,6,1,27,8,52,CIN,0.4,0.06666666666666667,0.2962962962962963
2025-09-07,776429,8,0,0,14,2,29,CIN,0.0,0.0,0.14285714285714285
2025-09-08,776407,19,5,1,36,13,69,CIN,0.2631578947368421,0.05263157894736842,0.3611111111111111
2025-09-09,776392,11,4,1,24,9,44,CIN,0.36363636363636365,0.09090909090909091,0.375
2025-09-10,776377,4,1,0,6,2,13,CIN,0.25,0.0,0.3333333333333333
2025-09-12,776358,9,1,0,21,5,36,CIN,0.1111111111111111,0.0,0.23809523809523808
2025-09-13,776340,28,5,3,46,10,112,CIN,0.17857142857142858,0.10714285714285714,0.21739130434782608
2025-09-14,776327,11,2,1,13,4,39,CIN,0.18181818181818182,0.09090909090909091,0.3076923076923077
2025-09-15,776312,16,5,0,34,11,61,CIN,0.3125,0.0,0.3235294117647059
2025-09-16,776300,11,2,1,17,5,36,CIN,0.18181818181818182,0.09090909090909091,0.29411764705882354
2025-09-17,776283,13,5,2,24,8,53,CIN,0.38461538461538464,0.15384615384615385,0.3333333333333333
2025-09-19,776267,15,3,1,27,4,60,CIN,0.2,0.06666666666666667,0.14814814814814814
2025-09-20,776254,16,3,0,36,12,63,CIN,0.1875,0.0,0.3333333333333333
2025-09-21,776239,16,4,2,37,9,74,CIN,0.25,0.125,0.24324324324324326
2025-09-23,776224,12,4,0,26,8,47,CIN,0.3333333333333333,0.0,0.3076923076923077
2025-09-24,776202,20,5,2,41,9,85,CIN,0.25,0.1,0.21951219512195122
2025-09-25,776190,9,2,0,18,3,31,CIN,0.2222222222222222,0.0,0.16666666666666666
2025-09-26,776171,13,6,1,18,7,47,CIN,0.46153846153846156,0.07692307692307693,0.3888888888888889
2025-09-27,776153,17,3,3,33,6,69,CIN,0.17647058823529413,0.17647058823529413,0.18181818181818182
2025-09-28,776144,22,7,5,34,12,90,CIN,0.3181818181818182,0.22727272727272727,0.35294117647058826
2025-09-30,813069,26,8,1,58,14,112,CIN,0.3076923076923077,0.038461538461538464,0.2413793103448276
2025-10-01,813068,26,1,0,41,5,82,CIN,0.038461538461538464,0.0,0.12195121951219512
2025-03-27,778558,19,7,1,41,14,75,CLE,0.3684210526315789,0.05263157894736842,0.34146341463414637
2025-03-29,778529,16,2,0,28,6,55,CLE,0.125,0.0,0.21428571428571427
2025-03-30,778510,18,4,2,30,10,76,CLE,0.2222222222222222,0.1111111111111111,0.3333333333333333
2025-03-31,778499,13,2,1,28,5,44,CLE,0.15384615384615385,0.07692307692307693,0.17857142857142858
2025-04-01,778485,14,2,2,22,4,56,CLE,0.14285714285714285,0.14285714285714285,0.18181818181818182
2025-04-02,778476,15,1,0,21,4,57,CLE,0.06666666666666667,0.0,0.19047619047619047
2025-04-04,778447,27,9,1,59,16,119,CLE,0.3333333333333333,0.037037037037037035,0.2711864406779661
2025-04-05,778437,18,5,4,27,7,71,CLE,0.2777777777777778,0.2222222222222222,0.25925925925925924
2025-04-06,778425,11,2,0,22,4,48,CLE,0.18181818181818182,0.0,0.18181818181818182
2025-04-08,778402,15,5,2,29,10,53,CLE,0.3333333333333333,0.13333333333333333,0.3448275862068966
2025-04-09,778391,19,7,4,39,12,85,CLE,0.3684210526315789,0.21052631578947367,0.3076923076923077
2025-04-10,778378,15,5,1,23,9,53,CLE,0.3333333333333333,0.06666666666666667,0.391304347826087
2025-04-11,778375,14,3,1,25,4,54,CLE,0.21428571428571427,0.07142857142857142,0.16
2025-04-12,778359,15,5,0,33,8,56,CLE,0.3333333333333333,0.0,0.24242424242424243
